Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Publisher_Missing_Flag,Year_Missing_Flag,Region_Reach,Success_Score
13596,RADIANT NEXUS: REDUX,DS,2000.0,Puzzle,Ubisoft,0.24,0.13,0.1,0.33,0.8,52.0,7.7,0,0,4,37.9
6293,RADIANT ODYSSEY 2,Xbox One,,Sports,Team17,0.68,0.36,0.06,0.72,1.82,,,0,0,3,31.8
4058,RADIANT ODYSSEY: REMASTERED,PS3,2015.0,Misc,Tecmo Koei,0.01,0.01,0.01,0.01,0.04,59.0,6.7,0,0,4,37.8
4117,RADIANT ORIGINS II,Nintendo Switch,2001.0,Sports,Annapurna Interactive,0.02,0.02,0.01,0.03,0.08,65.0,7.7,0,0,4,41.1
16418,RADIANT PARADOX,PS4,2018.0,Adventure,Activision,0.04,0.02,0.02,0.01,0.09,78.0,5.4,0,0,4,41.6
8900,RADIANT REALM ONLINE,PSP,2007.0,Shooter,Bandai Namco,0.02,0.01,0.0,0.03,0.06,61.0,5.3,0,0,3,33.8
16077,RADIANT REALM: REMASTERED,PSP,2025.0,Puzzle,Epic Games,0.05,0.03,0.04,0.06,0.18,61.0,8.1,0,0,4,40.6
8328,RADIANT REBELLION ONLINE,Game Boy Advance,2019.0,Shooter,Rockstar Games,0.02,0.02,0.01,0.01,0.06,84.0,5.9,0,0,4,44.1
192,RADIANT REBELLION: GOLD EDITION,PS Vita,2026.0,Racing,Microsoft Studios,0.26,0.19,0.28,0.25,0.98,55.0,9.9,0,0,4,42.3
13832,RADIANT SANCTUARY REBORN,PS5,2001.0,Puzzle,Activision,0.01,0.01,0.01,0.0,0.03,77.0,7.7,0,0,3,42.2
11610,RADIANT SYNDICATE,Xbox Series X,2002.0,Platform,Paradox Interactive,0.02,0.02,0.01,0.0,0.05,66.0,7.9,0,0,3,39.2
7871,RADIANT SYNDICATE 3,Nintendo Switch,2014.0,Misc,Microsoft Studios,0.36,0.23,0.11,0.0,0.7,81.0,5.8,0,0,3,41.2
12867,RADIANT SYNDICATE: ORIGINS,Game Boy Advance,2018.0,Sports,Rockstar Games,0.01,0.01,0.01,0.01,0.04,65.0,8.0,0,0,4,41.5
11659,RADIANT VANGUARD: REDUX,Wii,2004.0,Action,Codemasters,0.03,0.02,0.01,0.02,0.08,63.0,,0,0,4,36.5
3101,RADIANT VOYAGE 2,Wii U,2023.0,Strategy,Electronic Arts,0.22,0.08,0.1,0.09,0.49,64.0,7.2,0,0,4,40.5
3916,RADIANT VOYAGE: GOLD EDITION,Xbox Series X,2022.0,Action,Ubisoft,0.08,0.07,0.05,0.01,0.21,73.0,6.0,0,0,3,38.6
15799,RADIANT VOYAGE: REMASTERED,PS Vita,2015.0,Adventure,Bethesda Softworks,0.11,0.09,0.07,0.01,0.28,73.0,7.3,0,0,3,40.6
5006,RISING ARENA II,PS2,2005.0,Action,Capcom,0.01,0.0,0.0,0.01,0.02,64.0,8.3,0,0,2,36.7
4214,RISING BLITZ,GameCube,2005.0,Strategy,Capcom,0.05,0.03,0.02,0.01,0.11,81.0,7.0,0,0,4,44.9
15828,RISING BLITZ: GOLD EDITION,Nintendo Switch,2020.0,Platform,Annapurna Interactive,0.06,0.07,0.07,0.03,0.23,72.0,8.3,0,0,4,44.3
10677,RISING BLITZ: GOLD EDITION,PS2,2026.0,Misc,Activision,0.01,0.01,0.0,0.01,0.03,63.0,6.5,0,0,3,36.2
10502,RISING BLITZ: REMASTERED,3DS,2002.0,Action,Devolver Digital,0.05,0.04,0.03,0.03,0.15,53.0,6.3,0,0,4,35.5
4857,RISING BLITZ: REMASTERED,GameCube,2020.0,Misc,2K Games,0.09,0.03,0.02,0.02,0.16,71.0,5.1,0,0,4,39.1
14999,RISING BLITZ: REMASTERED,PSP,2017.0,Action,Nintendo,0.02,0.01,0.01,0.0,0.04,81.0,5.2,0,0,3,39.6
15520,RISING COVENANT III,PS5,2001.0,Shooter,Bandai Namco,0.03,0.01,0.02,0.0,0.06,59.0,6.7,0,0,3,35.3
10595,RISING CRUSADE 2,Game Boy Advance,2001.0,Fighting,Sega,0.05,0.03,0.0,0.02,0.1,91.0,9.1,0,0,3,48.5
642,RISING FRONTIER REBORN,Nintendo Switch,2018.0,Shooter,Tecmo Koei,0.11,0.05,0.02,0.03,0.21,54.0,6.2,0,0,4,35.7
16688,RISING HORIZON: GOLD EDITION,PS3,2012.0,Misc,Electronic Arts,0.07,0.08,0.06,0.04,0.25,67.0,6.6,0,0,4,40.2
10800,RISING KINGDOM: REMASTERED,Nintendo Switch,2004.0,Racing,Square Enix,0.08,0.05,0.03,0.08,0.24,54.0,7.3,0,0,4,37.4
9301,RISING LEGENDS,3DS,2026.0,Puzzle,Team17,0.06,0.04,0.01,0.04,0.15,,5.2,0,0,4,32.9
13979,RISING LEGION III,Xbox One,2015.0,Shooter,Sega,0.14,0.1,0.05,0.0,0.29,93.0,7.8,0,0,3,47.4
12605,RISING LEGION IV,3DS,2024.0,Misc,Microsoft Studios,0.03,0.02,0.01,0.0,0.06,59.0,5.6,0,0,3,33.7
13213,RISING LEGION IV,PS3,2026.0,Sports,Bandai Namco,0.08,0.09,0.07,0.04,0.28,81.0,6.8,0,0,4,44.8
5706,RISING NEXUS REBORN,Game Boy Advance,2007.0,Racing,Ubisoft,0.01,0.0,0.0,0.0,0.01,77.0,,0,0,1,33.1
8847,RISING PARADOX 2,Wii U,2009.0,Fighting,505 Games,0.11,0.07,0.05,0.0,0.23,73.0,7.1,0,0,3,40.3
9751,RISING REBELLION 2,PC,2011.0,Simulation,NetherRealm Studios,0.04,0.02,0.01,0.03,0.1,88.0,5.1,0,0,4,44.1
7105,RISING REQUIEM,3DS,2012.0,Action,Focus Entertainment,0.01,0.0,0.0,0.01,0.02,60.0,,0,0,2,30.5
7214,RISING SYNDICATE ONLINE,PSP,2005.0,Action,Atari,0.33,0.14,0.07,0.07,0.61,90.0,6.1,0,0,4,46.8
11462,RISING SYNDICATE: GOLD EDITION,PS Vita,2002.0,Puzzle,Sega,0.2,0.08,0.08,0.08,0.44,82.0,,0,0,4,42.5
10424,RISING UPRISING,Xbox 360,2016.0,Fighting,Annapurna Interactive,0.33,0.27,0.23,0.02,0.85,46.0,6.2,0,0,3,31.4
11201,RISING UPRISING III,Wii U,2002.0,Misc,Deep Silver,0.06,0.08,0.03,0.06,0.23,54.0,5.2,0,0,4,34.2
1078,RISING WARFARE ONLINE,PSP,2009.0,Fighting,Bandai Namco,0.02,0.03,0.0,0.04,0.09,64.0,8.9,0,0,3,40.1
7511,ROGUE BLITZ 2,PSP,2017.0,Fighting,Focus Entertainment,0.06,0.03,0.04,0.04,0.17,82.0,5.2,0,0,4,42.6
12843,ROGUE BLITZ IV,PS3,2002.0,Fighting,Bethesda Softworks,0.07,0.04,0.05,0.02,0.18,55.0,6.5,0,0,4,36.4
6341,ROGUE BLITZ: REMASTERED,GameCube,2010.0,Sports,Epic Games,0.05,0.03,0.03,0.0,0.11,81.0,10.0,0,0,3,46.9
7816,ROGUE CHRONICLES,PS3,2002.0,Adventure,505 Games,0.25,0.1,0.01,0.11,0.47,62.0,6.9,0,0,3,36.9
5219,ROGUE CHRONICLES 2,PSP,2009.0,Adventure,Team17,1.06,0.48,0.57,0.52,2.63,,,0,0,4,35.1
15411,ROGUE DOMINION: ORIGINS,PS Vita,2003.0,Adventure,Microsoft Studios,0.01,0.01,0.01,0.01,0.04,92.0,8.4,0,0,4,50.2
5513,ROGUE DOMINION: REMASTERED,3DS,2012.0,Platform,Capcom,0.61,0.24,0.28,0.0,1.13,,7.3,0,0,3,34.6
1005,ROGUE GENESIS,Nintendo Switch,2009.0,Strategy,Capcom,0.25,0.17,0.15,0.08,0.65,,9.1,0,0,4,39.3
12790,ROGUE HORIZON: REMASTERED,Wii,2021.0,Strategy,Devolver Digital,0.09,0.06,0.01,0.04,0.2,68.0,5.2,0,0,3,35.9
11619,ROGUE KINGDOM 2,Xbox Series X,2018.0,Adventure,Unknown/Unreported,0.03,0.02,0.01,0.02,0.08,,4.4,1,0,4,31.7
6161,ROGUE KINGDOM: REDUX,Xbox Series X,2014.0,Action,2K Games,0.12,0.07,0.03,0.16,0.38,,6.8,0,0,4,35.6
11828,ROGUE LEGENDS II,PS4,2022.0,Simulation,Deep Silver,0.12,0.1,0.02,0.07,0.31,,5.3,0,0,4,33.3
14011,ROGUE ODYSSEY,PS Vita,2026.0,Adventure,Capcom,0.07,0.05,0.04,0.01,0.17,68.0,7.0,0,0,4,41.1
1131,ROGUE ODYSSEY,PS2,2012.0,Strategy,2K Games,0.03,0.03,0.01,0.03,0.1,91.0,7.8,0,0,4,49.1
128,ROGUE REBELLION III,ps3,2024.0,Platform,Sony Interactive Entertainment,0.07,0.06,0.01,0.06,0.2,64.0,8.7,0,0,3,39.9
7361,ROGUE RECKONING 2,Game Boy Advance,2010.0,Sports,Paradox Interactive,0.07,0.04,0.06,0.03,0.2,70.0,7.2,0,0,4,42.0
12322,ROGUE SANCTUARY ONLINE,Xbox 360,2011.0,Adventure,Nintendo,0.21,0.14,0.05,0.01,0.41,58.0,8.6,0,0,3,38.2
8833,ROGUE SANCTUARY REBORN,3DS,2025.0,Platform,Capcom,0.1,0.06,0.06,0.01,0.23,74.0,7.2,0,0,3,40.7
425,ROGUE UPRISING: REDUX,3DS,2007.0,Shooter,Ubisoft,0.04,0.02,0.0,0.02,0.08,77.0,6.4,0,0,3,40.3
6445,ROGUE VANGUARD 3,wii,2023.0,Strategy,Sony Interactive Entertainment,0.0,0.0,0.0,0.01,0.01,65.0,8.0,0,0,1,34.0
13102,ROGUE VOYAGE 3,Xbox 360,2015.0,Fighting,CD Projekt,0.04,0.02,0.01,0.01,0.08,62.0,6.6,0,0,4,38.6
9040,ROGUE VOYAGE: ORIGINS,Nintendo Switch,2016.0,Shooter,Nintendo,0.06,0.03,0.0,0.02,0.11,,,0,0,3,30.1
840,ROGUE VOYAGE: ORIGINS,Wii U,2024.0,Puzzle,Take-Two Interactive,0.02,0.01,0.0,0.02,0.05,62.0,8.7,0,0,3,39.2
7208,Radiant Arena,Xbox 360,2024.0,Shooter,Deep Silver,0.01,0.0,0.0,0.0,0.01,51.0,7.1,0,0,1,28.5
11043,Radiant Arena,Xbox Series X,2014.0,Racing,Epic Games,0.09,0.05,0.06,0.01,0.21,67.0,6.9,0,0,3,38.2
16523,Radiant Arena II,Xbox 360,2011.0,Misc,Bethesda Softworks,0.05,0.02,0.01,0.07,0.15,69.0,5.7,0,0,4,39.4
6515,Radiant Arena III,PS Vita,2001.0,Platform,Take-Two Interactive,0.08,0.03,0.01,0.05,0.17,54.0,8.2,0,0,4,38.7
10074,Radiant Arena IV,DS,2015.0,Puzzle,Sega,0.27,0.09,0.03,0.15,0.54,,5.9,0,0,4,34.4
7002,Radiant Arena IV,GameCube,2010.0,Platform,Focus Entertainment,0.05,0.02,0.03,0.01,0.11,85.0,8.2,0,0,4,47.9
5338,Radiant Arena IV,PS5,2018.0,Role-Playing,Unknown/Unreported,0.03,0.02,0.01,0.06,0.12,38.0,8.1,1,0,4,33.7
15959,Radiant Arena IV,Xbox One,2000.0,Action,Take-Two Interactive,0.01,0.01,0.01,0.01,0.04,80.0,3.7,0,0,4,39.6
14450,Radiant Arena Online,PSP,2000.0,Fighting,Deep Silver,0.37,0.21,0.05,0.12,0.75,70.0,,0,0,4,39.2
7748,Radiant Arena Reborn,3DS,2016.0,Action,Codemasters,1.01,0.65,0.72,0.06,2.44,61.0,,0,0,3,35.7
11127,Radiant Arena: Gold Edition,PS Vita,2005.0,Platform,Ubisoft,0.02,0.01,0.01,0.02,0.06,61.0,7.6,0,0,4,39.8
7177,Radiant Arena: Gold Edition,PS4,2005.0,Strategy,Tecmo Koei,0.4,0.32,0.09,0.28,1.09,75.0,,0,0,4,41.1
10770,Radiant Arena: Gold Edition,Wii,,Simulation,Square Enix,0.07,0.07,0.05,0.02,0.21,59.0,4.9,0,1,4,35.3
4833,Radiant Arena: Origins,Game Boy Advance,2008.0,Platform,Tecmo Koei,0.08,0.05,0.01,0.03,0.17,77.0,7.0,0,0,4,43.8
15039,Radiant Arena: Redux,PS Vita,2017.0,Shooter,Square Enix,0.02,0.01,0.01,0.0,0.04,71.0,6.2,0,0,3,38.1
8601,Radiant Arena: Remastered,Game Boy Advance,2000.0,Simulation,Konami,0.02,0.03,0.01,0.02,0.08,91.0,,0,0,4,44.9
5602,Radiant Blitz,DS,2018.0,Fighting,Ubisoft,0.02,0.01,0.0,0.02,0.05,64.0,6.4,0,0,3,36.3
2673,Radiant Blitz,PS Vita,2004.0,Role-Playing,NetherRealm Studios,0.03,0.02,0.03,0.01,0.09,65.0,8.7,0,0,4,42.6
6416,Radiant Blitz,Wii,2005.0,Shooter,Atari,0.04,0.02,0.01,0.02,0.09,73.0,4.5,0,0,4,38.7
13508,Radiant Blitz,Wii,2023.0,Shooter,Paradox Interactive,0.07,0.03,0.04,0.01,0.15,78.0,8.4,0,0,4,46.1
13074,Radiant Blitz,Xbox 360,2001.0,Racing,Nintendo,0.05,0.04,0.02,0.07,0.18,53.0,5.8,0,0,4,34.8
11098,Radiant Blitz,Xbox 360,2022.0,Puzzle,Sony Interactive Entertainment,0.1,0.07,0.04,0.02,0.23,55.0,8.8,0,0,4,39.9
577,Radiant Blitz,Xbox One,2017.0,Misc,Team17,0.05,0.04,0.04,0.01,0.14,75.0,8.7,0,0,4,45.7
5545,Radiant Blitz 2,Nintendo Switch,2005.0,Fighting,2K Games,0.02,0.01,0.01,0.0,0.04,61.0,5.5,0,0,3,34.1
13752,Radiant Blitz 2,PS4,2012.0,Sports,Konami,0.01,0.0,0.0,0.01,0.02,64.0,,0,0,2,31.7
12344,Radiant Blitz II,Xbox 360,2026.0,Misc,Devolver Digital,0.1,0.04,0.05,0.01,0.2,79.0,8.2,0,0,3,43.7
3536,Radiant Blitz III,PS4,2012.0,Racing,Bethesda Softworks,0.18,0.12,0.1,0.0,0.4,,6.5,0,0,3,32.6
3856,Radiant Blitz Online,Xbox One,2007.0,Adventure,Focus Entertainment,0.11,0.04,0.04,0.01,0.2,76.0,7.8,0,0,3,42.2
9818,Radiant Blitz Online,Xbox Series X,2014.0,Shooter,Epic Games,0.77,0.45,0.13,0.43,1.78,,8.9,0,0,4,40.1
133,Radiant Blitz Online,Xbox Series X,2023.0,Simulation,505 Games,0.01,0.01,0.0,0.0,0.02,84.0,8.7,0,0,2,43.3
15193,Radiant Blitz Reborn,PS3,2003.0,Misc,Square Enix,0.01,0.01,0.01,0.0,0.03,74.0,7.7,0,0,3,41.3
12493,Radiant Blitz Reborn,PS4,2012.0,Action,Take-Two Interactive,0.04,0.02,0.01,0.04,0.11,66.0,,0,0,4,37.4
6816,Radiant Blitz: Gold Edition,Nintendo Switch,2021.0,Misc,Activision,0.14,0.05,0.07,0.01,0.27,53.0,8.3,0,0,3,36.1
3816,Radiant Blitz: Gold Edition,PS4,2010.0,Misc,Deep Silver,0.03,0.02,0.02,0.0,0.07,74.0,,0,0,3,37.3
5663,Radiant Blitz: Origins,Game Boy Advance,2026.0,Simulation,Bandai Namco,0.08,0.05,0.04,0.01,0.18,63.0,5.8,0,0,4,37.8
6801,Radiant Blitz: Redux,Wii U,2010.0,Action,THQ,0.09,0.06,0.03,0.01,0.19,55.0,6.4,0,0,4,36.3
13541,Radiant Blitz: Remastered,Nintendo Switch,2002.0,Fighting,Annapurna Interactive,0.16,0.07,0.05,0.08,0.36,77.0,,0,0,4,41.0
15128,Radiant Chronicles,Game Boy Advance,2003.0,Sports,Square Enix,0.03,0.01,0.02,0.0,0.06,56.0,6.5,0,0,3,34.1
14167,Radiant Chronicles,PC,2019.0,Racing,Focus Entertainment,0.09,0.05,0.04,0.13,0.31,76.0,,0,0,4,40.6
684,Radiant Chronicles,PSP,2015.0,Racing,Team17,0.01,0.0,0.0,0.0,0.01,,7.1,0,0,1,28.2
3297,Radiant Chronicles 2,Xbox Series X,2004.0,Simulation,Tecmo Koei,0.01,0.0,0.0,0.01,0.02,85.0,9.3,0,0,2,44.5
11486,Radiant Chronicles 2,Xbox Series X,2009.0,Strategy,Codemasters,0.2,0.12,0.13,0.08,0.53,67.0,7.2,0,0,4,41.4
7423,Radiant Chronicles 3,PS3,2008.0,Misc,Atari,0.23,0.13,0.05,0.14,0.55,,7.9,0,0,4,37.4
8558,Radiant Chronicles 3,Wii,2017.0,Fighting,Capcom,0.02,0.02,0.01,0.0,0.05,66.0,7.1,0,0,3,38.0
7199,Radiant Chronicles II,Wii,2016.0,Sports,Take-Two Interactive,0.01,0.01,0.01,0.0,0.03,69.0,7.1,0,0,3,38.9
8259,Radiant Chronicles II,Xbox One,2004.0,Sports,Warner Bros. Interactive,1.63,1.37,1.68,1.22,5.9,75.0,7.5,0,0,4,49.6
15994,Radiant Chronicles III,Nintendo Switch,2011.0,Misc,Sony Interactive Entertainment,0.06,0.03,0.01,0.03,0.13,67.0,9.2,0,0,4,44.0
12512,Radiant Chronicles III,PS Vita,2024.0,Puzzle,Rockstar Games,0.07,0.04,0.05,0.0,0.16,53.0,4.4,0,0,3,30.2
5298,Radiant Chronicles IV,PS2,2016.0,Shooter,Bethesda Softworks,0.2,0.07,0.02,0.11,0.4,73.0,7.9,0,0,3,41.6
10912,Radiant Chronicles Online,3DS,2009.0,Racing,Take-Two Interactive,0.25,0.1,0.02,0.12,0.49,67.0,6.5,0,0,3,37.8
7099,Radiant Chronicles Reborn,PS Vita,2019.0,Strategy,Devolver Digital,0.14,0.06,0.04,0.12,0.36,64.0,5.6,0,0,4,38.0
6172,Radiant Chronicles Reborn,PSP,,Role-Playing,Electronic Arts,0.02,0.01,0.01,0.0,0.04,69.0,5.2,0,1,3,36.0
3803,Radiant Chronicles: Gold Edition,PS2,2021.0,Adventure,Take-Two Interactive,0.02,0.01,0.01,0.02,0.06,56.0,6.0,0,0,4,35.9
14107,Radiant Chronicles: Origins,GameCube,2008.0,Misc,Paradox Interactive,0.44,0.28,0.19,0.25,1.16,57.0,8.6,0,0,4,41.2
5614,Radiant Chronicles: Origins,Xbox Series X,2001.0,Action,Tecmo Koei,0.05,0.02,0.01,0.01,0.09,65.0,7.0,0,0,4,40.1
7080,Radiant Chronicles: Redux,PS4,2013.0,Action,Tecmo Koei,0.12,0.09,0.01,0.05,0.27,58.0,6.3,0,0,3,34.6
2929,Radiant Chronicles: Redux,PS5,2004.0,Puzzle,Unknown/Unreported,0.03,0.02,0.01,0.0,0.06,69.0,6.0,1,0,3,37.3
299,Radiant Chronicles: Redux,PS5,2005.0,Action,Tecmo Koei,0.04,0.03,0.02,0.0,0.09,87.0,8.0,0,0,3,45.7
10533,Radiant Chronicles: Remastered,PS2,2018.0,Role-Playing,Bandai Namco,0.24,0.1,0.08,0.05,0.47,63.0,5.4,0,0,4,37.5
9135,Radiant Chronicles: Remastered,PS3,2005.0,Sports,Square Enix,0.13,0.15,0.01,0.15,0.44,58.0,7.9,0,0,3,37.2
13423,Radiant Chronicles: Remastered,PS5,2002.0,Platform,Sega,0.05,0.03,0.02,0.0,0.1,60.0,7.7,0,0,3,37.1
11686,Radiant Covenant,DS,2023.0,Shooter,Konami,0.33,0.39,0.19,0.33,1.24,54.0,,0,0,4,34.9
13104,Radiant Covenant,PS4,2019.0,Simulation,Atari,0.02,0.03,0.02,0.02,0.09,,6.2,0,0,4,34.4
13325,Radiant Covenant,PS4,2020.0,Role-Playing,THQ,0.04,0.02,0.0,0.06,0.12,77.0,6.9,0,0,3,41.1
11801,Radiant Covenant,PS5,2007.0,Platform,Square Enix,0.08,0.07,0.06,0.0,0.21,65.0,9.2,0,0,3,41.0
1217,Radiant Covenant,Wii,2017.0,Fighting,Electronic Arts,0.12,0.11,0.04,0.09,0.36,80.0,7.6,0,0,4,45.8
11040,Radiant Covenant II,Wii U,2008.0,Platform,Ubisoft,0.03,0.02,0.01,0.01,0.07,70.0,7.5,0,0,4,42.3
7275,Radiant Covenant Online,PS Vita,2016.0,Strategy,Tecmo Koei,0.03,0.03,0.01,0.02,0.09,63.0,8.7,0,0,4,42.0
4426,Radiant Covenant Online,Wii U,2016.0,Strategy,Atari,0.01,0.01,0.0,0.02,0.04,58.0,8.2,0,0,3,37.2
8210,Radiant Covenant Reborn,Game Boy Advance,2005.0,Strategy,Devolver Digital,1.08,0.52,0.7,0.92,3.22,,7.2,0,0,4,39.0
13045,Radiant Covenant: Gold Edition,Game Boy Advance,2016.0,Role-Playing,Square Enix,0.01,0.0,0.0,0.02,0.03,86.0,8.6,0,0,2,43.7
1854,Radiant Covenant: Origins,Xbox Series X,2012.0,Adventure,Sony Interactive Entertainment,0.01,0.01,0.01,0.0,0.03,61.0,7.4,0,0,3,36.9
40,Radiant Covenant: Redux,PS5,2000.0,Simulation,THQ,0.02,0.01,0.01,0.01,0.05,86.0,3.8,0,0,4,41.5
16649,Radiant Covenant: Redux,PSP,2016.0,Strategy,Capcom,0.2,0.1,0.06,0.14,0.5,61.0,5.0,0,0,4,36.3
16471,Radiant Covenant: Remastered,Xbox 360,2017.0,Platform,NetherRealm Studios,0.12,0.06,0.05,0.0,0.23,62.0,9.8,0,0,3,41.0
9139,Radiant Covenant: Remastered,Xbox Series X,2009.0,Shooter,Paradox Interactive,0.11,0.06,0.06,0.12,0.35,,7.6,0,0,4,36.7
2995,Radiant Crusade,PC,2024.0,Action,Sony Interactive Entertainment,0.09,0.08,0.07,0.0,0.24,62.0,7.1,0,0,3,37.0
2206,Radiant Crusade,PS3,2021.0,Strategy,Rockstar Games,0.0,0.0,0.0,0.01,0.01,76.0,5.8,0,0,1,34.0
6332,Radiant Crusade,Xbox Series X,,Puzzle,Atari,0.08,0.05,0.01,0.04,0.18,,6.2,0,1,4,34.5
15713,Radiant Crusade,Xbox Series X,2009.0,Fighting,Capcom,0.13,0.12,0.1,0.01,0.36,78.0,6.2,0,0,3,40.6
151,Radiant Crusade 2,Nintendo Switch,2018.0,Shooter,Team17,0.01,0.0,0.01,0.01,0.03,60.0,5.8,0,0,3,34.2
4772,Radiant Crusade 3,Nintendo Switch,2002.0,Fighting,Ubisoft,0.34,0.31,0.05,0.23,0.93,65.0,5.6,0,0,4,38.8
7737,Radiant Crusade 3,Xbox One,2022.0,Misc,Ubisoft,0.0,0.0,0.0,0.01,0.01,70.0,8.7,0,0,1,36.6
14209,Radiant Crusade 3,Xbox One,2026.0,Platform,Ubisoft,0.06,0.05,0.06,0.06,0.23,,7.2,0,0,4,36.0
6020,Radiant Crusade II,Wii U,2018.0,Platform,Take-Two Interactive,0.01,0.01,0.0,0.02,0.04,96.0,6.4,0,0,3,45.9
8734,Radiant Crusade III,DS,2015.0,Platform,Atari,0.17,0.07,0.08,0.02,0.34,57.0,8.6,0,0,4,40.3
3001,Radiant Crusade III,PS5,2024.0,Simulation,Square Enix,0.01,0.01,0.0,0.0,0.02,69.0,6.4,0,0,2,35.3
12783,Radiant Crusade III,Xbox One,2003.0,Strategy,2K Games,0.06,0.03,0.01,0.04,0.14,57.0,6.5,0,0,4,37.0
2311,Radiant Crusade IV,PS3,2016.0,Simulation,Electronic Arts,0.09,0.04,0.02,0.03,0.18,90.0,,0,0,4,44.7
10187,Radiant Crusade Online,DS,2008.0,Racing,Bethesda Softworks,0.0,0.0,0.0,0.01,0.01,86.0,7.1,0,0,1,39.0
15510,Radiant Crusade Online,PS3,2010.0,Shooter,Nintendo,0.04,0.02,0.03,0.01,0.1,69.0,6.2,0,0,4,40.1
3354,Radiant Crusade Online,PS5,2005.0,Simulation,Nintendo,0.08,0.03,0.01,0.07,0.19,79.0,5.7,0,0,4,42.4
10682,Radiant Crusade: Origins,GameCube,2024.0,Shooter,Tecmo Koei,0.08,0.06,0.02,0.03,0.19,69.0,7.9,0,0,4,42.7
8379,Radiant Crusade: Redux,PS3,2006.0,Platform,Annapurna Interactive,0.18,0.06,0.08,0.03,0.35,77.0,7.2,0,0,4,44.2
3817,Radiant Crusade: Redux,PSP,2015.0,Simulation,Team17,0.31,0.18,0.08,0.59,1.16,61.0,6.7,0,0,4,39.5
4430,Radiant Crusade: Remastered,PS4,2019.0,Adventure,Nintendo,0.17,0.12,0.1,0.0,0.39,70.0,8.0,0,0,3,40.9
13402,Radiant Crusade: Remastered,Wii U,2010.0,Racing,Bethesda Softworks,0.04,0.04,0.02,0.07,0.17,,6.8,0,0,4,35.4
673,Radiant Dominion,Nintendo Switch,,Misc,Sega,0.01,0.01,0.0,0.0,0.02,71.0,4.7,0,1,2,33.4
15807,Radiant Dominion,Wii,2018.0,Shooter,Sony Interactive Entertainment,0.09,0.05,0.03,0.02,0.19,,6.6,0,0,4,35.1
4024,Radiant Dominion,Xbox 360,2026.0,Shooter,Tecmo Koei,0.02,0.01,0.01,0.0,0.04,41.0,6.7,0,0,3,29.9
15470,Radiant Dominion 2,GameCube,2000.0,Shooter,Rockstar Games,0.03,0.02,0.0,0.01,0.06,67.0,7.4,0,0,3,38.8
9865,Radiant Dominion 2,GameCube,2007.0,Fighting,Capcom,0.01,0.01,0.01,0.01,0.04,66.0,7.5,0,0,4,41.1
245,Radiant Dominion 2,PC,2020.0,Shooter,Paradox Interactive,0.05,0.02,0.02,0.01,0.1,62.0,5.8,0,0,4,37.4
12530,Radiant Dominion II,Xbox Series X,2026.0,Racing,THQ,0.06,0.03,0.03,0.07,0.19,93.0,7.5,0,0,4,49.3
16700,Radiant Dominion III,PS2,2003.0,Role-Playing,Bandai Namco,0.12,0.05,0.1,0.08,0.35,51.0,,0,0,4,33.1
15101,Radiant Dominion Online,3DS,2022.0,Misc,THQ,0.02,0.01,0.0,0.01,0.04,64.0,5.3,0,0,3,34.7
446,Radiant Dominion Online,DS,2000.0,Strategy,Tecmo Koei,0.02,0.01,0.01,0.0,0.04,74.0,7.2,0,0,3,40.5
16769,Radiant Dominion Reborn,Nintendo Switch,2021.0,Adventure,Sega,0.03,0.01,0.01,0.02,0.07,64.0,6.3,0,0,4,38.7
13526,Radiant Dominion Reborn,PS5,2014.0,Platform,Microsoft Studios,0.07,0.05,0.02,0.0,0.14,84.0,,0,0,3,40.3
3965,Radiant Dominion: Redux,DS,2014.0,Action,Epic Games,0.01,0.01,0.01,0.0,0.03,95.0,6.2,0,0,3,45.3
16587,Radiant Dominion: Redux,DS,2020.0,Platform,Annapurna Interactive,0.04,0.04,0.03,0.03,0.14,78.0,6.2,0,0,4,42.8
10296,Radiant Dominion: Redux,Game Boy Advance,2026.0,Strategy,Team17,0.0,0.0,0.0,0.01,0.01,23.0,10.0,0,0,1,24.4
10147,Radiant Dominion: Redux,PS4,2026.0,Racing,Capcom,0.08,0.04,0.0,0.11,0.23,55.0,,0,0,3,31.7
5556,Radiant Dominion: Redux,Xbox 360,2012.0,Platform,Atari,0.05,0.06,0.05,0.03,0.19,,8.0,0,0,4,37.2
10671,Radiant Dominion: Remastered,DS,2020.0,Racing,Activision,0.01,0.0,0.0,0.01,0.02,50.0,5.8,0,0,2,28.7
13516,Radiant Empire,PC,2003.0,Strategy,Tecmo Koei,0.06,0.07,0.03,0.06,0.22,59.0,7.5,0,0,4,39.2
9092,Radiant Empire 2,PS Vita,2018.0,Platform,Ubisoft,0.07,0.05,0.04,0.02,0.18,75.0,8.1,0,0,4,44.8
5575,Radiant Empire 2,PS5,2013.0,Fighting,Bethesda Softworks,0.04,0.03,0.02,0.02,0.11,80.0,6.2,0,0,4,43.4
1966,Radiant Empire 2,Wii,2017.0,Strategy,Sega,0.01,0.01,0.01,0.0,0.03,,6.0,0,0,3,31.5
11321,Radiant Empire 3,Wii,2018.0,Fighting,Deep Silver,0.02,0.02,0.01,0.02,0.07,70.0,,0,0,4,38.6
